1.00000e-30,1.00000e-07,5.85126e+09,2.97377e+08,2.37123e+07
1.00000e-30,1.20450e-07,5.84584e+09,2.97424e+08,2.85615e+07
1.00000e-30,1.45083e-07,5.83578e+09,2.97480e+08,3.44025e+07
1.00000e-30,1.74753e-07,5.82793e+09,2.97548e+08,4.14375e+07
1.00000e-30,2.10490e-07,5.81849e+09,2.97629e+08,4.99085e+07
1.00000e-30,2.53536e-07,5.80714e+09,2.97727e+08,6.00974e+07
1.00000e-30,3.05386e-07,5.79688e+09,2.97844e+08,7.23131e+07
1.00000e-30,3.67838e-07,5.78037e+09,2.97985e+08,8.68532e+07
1.00000e-30,4.43062e-07,5.76048e+09,2.98153e+08,1.03939e+08
1.00000e-30,5.33670e-07,5.73654e+09,2.98353e+08,1.23637e+08
1.00000e-30,6.42807e-07,5.70777e+09,2.98594e+08,1.45802e+08
1.00000e-30,7.74264e-07,5.67309e+09,2.98880e+08,1.70063e+08
1.00000e-30,9.32603e-07,5.63136e+09,2.99220e+08,1.95860e+08
1.00000e-30,1.12332e-06,5.58118e+09,2.99623e+08,2.22528e+08
1.00000e-30,1.35305e-06,5.52076e+09,3.00100e+08,2.49377e+08
1.00000e-30,1.62975e-06,5.44837e+09,3.00660e+08,2.75773e+08
1.00000e-30,1.96304e-06,5.36164e+09,3.01316e+08,3.01155e+08
1.00000e-30,2.36449e-06,5.25811e+09,3.02079e+08,3.25013e+08
1.00000e-30,2.84804e-06,5.13532e+09,3.02958e+08,3.46832e+08
1.00000e-30,3.43047e-06,4.99107e+09,3.03963e+08,3.66034e+08
1.00000e-30,4.13201e-06,4.82381e+09,3.05098e+08,3.81976e+08
1.00000e-30,4.97702e-06,4.63294e+09,3.06365e+08,3.94010e+08
1.00000e-30,5.99484e-06,4.41905e+09,3.07766e+08,4.01592e+08
1.00000e-30,7.22081e-06,4.18401e+09,3.09292e+08,4.04388e+08
1.00000e-30,8.69749e-06,3.93087e+09,3.10932e+08,4.02353e+08
1.00000e-30,1.04762e-05,3.66361e+09,3.12672e+08,3.95745e+08
1.00000e-30,1.26186e-05,3.38702e+09,3.14492e+08,3.85089e+08
1.00000e-30,1.51991e-05,3.10579e+09,3.16371e+08,3.71108e+08
1.00000e-30,1.83074e-05,2.82502e+09,3.18285e+08,3.54629e+08
1.00000e-30,2.20513e-05,2.54939e+09,3.20206e+08,3.36500e+08
1.00000e-30,2.65609e-05,2.28304e+09,3.22108e+08,3.17518e+08
1.00000e-30,3.19927e-05,2.02944e+09,3.23967e+08,2.98383e+08
1.00000e-30,3.85353e-05,1.79132e+09,3.25757e+08,2.79669e+08
1.00000e-30,4.64159e-05,1.57063e+09,3.27460e+08,2.61814e+08
1.00000e-30,5.59081e-05,1.36854e+09,3.29057e+08,2.45130e+08
1.00000e-30,6.73415e-05,1.18557e+09,3.30537e+08,2.29809e+08
1.00000e-30,8.11131e-05,1.02161e+09,3.31893e+08,2.15949e+08
1.00000e-30,9.77010e-05,8.76072e+08,3.33120e+08,2.03569e+08
1.00000e-30,1.17681e-04,7.47996e+08,3.34219e+08,1.92632e+08
1.00000e-30,1.41747e-04,6.36159e+08,3.35194e+08,1.83060e+08
1.00000e-30,1.70735e-04,5.39178e+08,3.36051e+08,1.74750e+08
1.00000e-30,2.05651e-04,4.55599e+08,3.36799e+08,1.67585e+08
1.00000e-30,2.47708e-04,3.83959e+08,3.37448e+08,1.61445e+08
1.00000e-30,2.98365e-04,3.22843e+08,3.38006e+08,1.56208e+08
1.00000e-30,3.59381e-04,2.70920e+08,3.38483e+08,1.51761e+08
1.00000e-30,4.32876e-04,2.26965e+08,3.38891e+08,1.47999e+08
1.00000e-30,5.21401e-04,1.89867e+08,3.39237e+08,1.44825e+08
1.00000e-30,6.28029e-04,1.58639e+08,3.39529e+08,1.42156e+08
1.00000e-30,7.56463e-04,1.32410e+08,3.39776e+08,1.39914e+08
1.00000e-30,9.11163e-04,1.10421e+08,3.39983e+08,1.38036e+08
1.00000e-30,1.09750e-03,9.20157e+07,3.40158e+08,1.36465e+08
1.00000e-30,1.32194e-03,7.66312e+07,3.40304e+08,1.35152e+08
1.00000e-30,1.59228e-03,6.37859e+07,3.40426e+08,1.34056e+08
1.00000e-30,1.91791e-03,5.30708e+07,3.40528e+08,1.33142e+08
1.00000e-30,2.31013e-03,4.41398e+07,3.40613e+08,1.32381e+08
1.00000e-30,2.78256e-03,3.67006e+07,3.40684e+08,1.31747e+08
1.00000e-30,3.35160e-03,3.05075e+07,3.40743e+08,1.31219e+08
1.00000e-30,4.03702e-03,2.53541e+07,3.40793e+08,1.30780e+08
1.00000e-30,4.86260e-03,2.10676e+07,3.40834e+08,1.30414e+08
1.00000e-30,5.85702e-03,1.75032e+07,3.40868e+08,1.30111e+08
1.00000e-30,7.05480e-03,1.45402e+07,3.40896e+08,1.29858e+08
1.00000e-30,8.49753e-03,1.20775e+07,3.40920e+08,1.29648e+08
1.00000e-30,1.02353e-02,1.00311e+07,3.40940e+08,1.29474e+08
1.00000e-30,1.23285e-02,8.33080e+06,3.40956e+08,1.29329e+08
1.00000e-30,1.48497e-02,6.91834e+06,3.40969e+08,1.29209e+08
1.00000e-30,1.78865e-02,5.74508e+06,3.40981e+08,1.29109e+08
1.00000e-30,2.15443e-02,4.77060e+06,3.40990e+08,1.29026e+08
1.00000e-30,2.59502e-02,3.96128e+06,3.40998e+08,1.28957e+08
1.00000e-30,3.12572e-02,3.28917e+06,3.41004e+08,1.28900e+08
1.00000e-30,3.76494e-02,2.73103e+06,3.41010e+08,1.28852e+08
1.00000e-30,4.53488e-02,2.26756e+06,3.41014e+08,1.28813e+08
1.00000e-30,5.46228e-02,1.88271e+06,3.41018e+08,1.28780e+08
1.00000e-30,6.57933e-02,1.56316e+06,3.41021e+08,1.28753e+08
1.00000e-30,7.92483e-02,1.29783e+06,3.41023e+08,1.28730e+08
1.00000e-30,9.54548e-02,1.07753e+06,3.41026e+08,1.28711e+08
1.00000e-30,1.14976e-01,8.94620e+05,3.41027e+08,1.28696e+08
1.00000e-30,1.38489e-01,7.42752e+05,3.41029e+08,1.28683e+08
1.00000e-30,1.66810e-01,6.16661e+05,3.41030e+08,1.28672e+08
1.00000e-30,2.00923e-01,5.11974e+05,3.41031e+08,1.28663e+08
1.00000e-30,2.42013e-01,4.25057e+05,3.41032e+08,1.28656e+08
1.00000e-30,2.91505e-01,3.52895e+05,3.41032e+08,1.28650e+08
1.00000e-30,3.51119e-01,2.92983e+05,3.41033e+08,1.28645e+08
1.00000e-30,4.22924e-01,2.43242e+05,3.41034e+08,1.28640e+08
1.00000e-30,5.09414e-01,2.01945e+05,3.41034e+08,1.28637e+08
1.00000e-30,6.13591e-01,1.67660e+05,3.41034e+08,1.28634e+08
1.00000e-30,7.39072e-01,1.39195e+05,3.41035e+08,1.28632e+08
1.00000e-30,8.90215e-01,1.15563e+05,3.41035e+08,1.28630e+08
1.00000e-30,1.07227e+00,9.59425e+04,3.41035e+08,1.28628e+08
1.00000e-30,1.29155e+00,7.96534e+04,3.41035e+08,1.28626e+08
1.00000e-30,1.55568e+00,6.61298e+04,3.41035e+08,1.28625e+08
1.00000e-30,1.87382e+00,5.49023e+04,3.41035e+08,1.28624e+08
1.00000e-30,2.25702e+00,4.55809e+04,3.41035e+08,1.28624e+08
1.00000e-30,2.71859e+00,3.78421e+04,3.41036e+08,1.28623e+08
1.00000e-30,3.27455e+00,3.14173e+04,3.41036e+08,1.28622e+08
1.00000e-30,3.94421e+00,2.60832e+04,3.41036e+08,1.28622e+08
1.00000e-30,4.75081e+00,2.16547e+04,3.41036e+08,1.28622e+08
1.00000e-30,5.72237e+00,1.79782e+04,3.41036e+08,1.28621e+08
1.00000e-30,6.89261e+00,1.49258e+04,3.41036e+08,1.28621e+08
1.00000e-30,8.30218e+00,1.23917e+04,3.41036e+08,1.28621e+08
1.00000e-30,1.00000e+01,1.02878e+04,3.41036e+08,1.28621e+08
8.90215e-31,1.00000e-07,5.39688e+09,2.77762e+08,2.20967e+07
8.90215e-31,1.20450e-07,5.39205e+09,2.77798e+08,2.66156e+07
8.90215e-31,1.45083e-07,5.38309e+09,2.77841e+08,3.20585e+07
8.90215e-31,1.74753e-07,5.37610e+09,2.77892e+08,3.86143e+07
8.90215e-31,2.10490e-07,5.36769e+09,2.77954e+08,4.65081e+07
8.90215e-31,2.53536e-07,5.35757e+09,2.78029e+08,5.60028e+07
8.90215e-31,3.05386e-07,5.34843e+09,2.78118e+08,6.73860e+07
8.90215e-31,3.67838e-07,5.33371e+09,2.78225e+08,8.09349e+07
8.90215e-31,4.43062e-07,5.31598e+09,2.78354e+08,9.68546e+07
8.90215e-31,5.33670e-07,5.29463e+09,2.78507e+08,1.15207e+08
8.90215e-31,6.42807e-07,5.26896e+09,2.78690e+08,1.35853e+08
8.90215e-31,7.74264e-07,5.23799e+09,2.78909e+08,1.58445e+08
8.90215e-31,9.32603e-07,5.20072e+09,2.79169e+08,1.82458e+08
8.90215e-31,1.12332e-06,5.15587e+09,2.79477e+08,2.07265e+08
8.90215e-31,1.35305e-06,5.10183e+09,2.79842e+08,2.32222e+08
8.90215e-31,1.62975e-06,5.03701e+09,2.80271e+08,2.56730e+08
8.90215e-31,1.96304e-06,4.95926e+09,2.80774e+08,2.80262e+08
8.90215e-31,2.36449e-06,4.86633e+09,2.81359e+08,3.02341e+08
8.90215e-31,2.84804e-06,4.75595e+09,2.82034e+08,3.22484e+08
8.90215e-31,3.43047e-06,4.62607e+09,2.82807e+08,3.40156e+08
8.90215e-31,4.13201e-06,4.47522e+09,2.83683e+08,3.54766e+08
8.90215e-31,4.97702e-06,4.30274e+09,2.84664e+08,3.65717e+08
8.90215e-31,5.99484e-06,4.10910e+09,2.85751e+08,3.72509e+08
8.90215e-31,7.22081e-06,3.89587e+09,2.86940e+08,3.74838e+08
8.90215e-31,8.69749e-06,3.66571e+09,2.88223e+08,3.72661e+08
8.90215e-31,1.04762e-05,3.42215e+09,2.89591e+08,3.66216e+08
8.90215e-31,1.26186e-05,3.16948e+09,2.91030e+08,3.55991e+08
8.90215e-31,1.51991e-05,2.91188e+09,2.92524e+08,3.42651e+08
8.90215e-31,1.83074e-05,2.65400e+09,2.94055e+08,3.26964e+08
8.90215e-31,2.20513e-05,2.40009e+09,2.95602e+08,3.09717e+08
8.90215e-31,2.65609e-05,2.15396e+09,2.97145e+08,2.91653e+08
8.90215e-31,3.19927e-05,1.91887e+09,2.98663e+08,2.73428e+08
8.90215e-31,3.85353e-05,1.69740e+09,3.00136e+08,2.55581e+08
8.90215e-31,4.64159e-05,1.49146e+09,3.01547e+08,2.38529e+08
8.90215e-31,5.59081e-05,1.30225e+09,3.02880e+08,2.22567e+08
8.90215e-31,6.73415e-05,1.13037e+09,3.04124e+08,2.07885e+08
8.90215e-31,8.11131e-05,9.75855e+08,3.05270e+08,1.94579e+08
8.90215e-31,9.77010e-05,8.38283e+08,3.06314e+08,1.82674e+08
8.90215e-31,1.17681e-04,7.16868e+08,3.07255e+08,1.72140e+08
8.90215e-31,1.41747e-04,6.10564e+08,3.08096e+08,1.62905e+08
8.90215e-31,1.70735e-04,5.18154e+08,3.08838e+08,1.54878e+08
8.90215e-31,2.05651e-04,4.38336e+08,3.09488e+08,1.47947e+08
8.90215e-31,2.47708e-04,3.69783e+08,3.10053e+08,1.42000e+08
8.90215e-31,2.98365e-04,3.11198e+08,3.10541e+08,1.36923e+08
8.90215e-31,3.59381e-04,2.61347e+08,3.10961e+08,1.32608e+08
