8.90215e-31,3.05386e-07,1.54197e+07
8.90215e-31,3.67838e-07,1.54197e+07
8.90215e-31,4.43062e-07,1.54197e+07
8.90215e-31,5.33670e-07,1.54197e+07
8.90215e-31,6.42807e-07,1.54197e+07
8.90215e-31,7.74264e-07,1.54197e+07
8.90215e-31,9.32603e-07,1.54197e+07
8.90215e-31,1.12332e-06,1.54197e+07
8.90215e-31,1.35305e-06,1.54197e+07
8.90215e-31,1.62975e-06,1.54197e+07
8.90215e-31,1.96304e-06,1.54197e+07
8.90215e-31,2.36449e-06,1.54197e+07
8.90215e-31,2.84804e-06,1.54197e+07
8.90215e-31,3.43047e-06,1.54197e+07
8.90215e-31,4.13201e-06,1.54197e+07
8.90215e-31,4.97702e-06,1.54197e+07
8.90215e-31,5.99484e-06,1.54197e+07
8.90215e-31,7.22081e-06,1.54197e+07
8.90215e-31,8.69749e-06,1.54197e+07
8.90215e-31,1.04762e-05,1.54195e+07
8.90215e-31,1.26186e-05,1.54189e+07
8.90215e-31,1.51991e-05,1.54166e+07
8.90215e-31,1.83074e-05,1.54096e+07
8.90215e-31,2.20513e-05,1.53912e+07
8.90215e-31,2.65609e-05,1.53489e+07
8.90215e-31,3.19927e-05,1.52627e+07
8.90215e-31,3.85353e-05,1.51058e+07
8.90215e-31,4.64159e-05,1.48475e+07
8.90215e-31,5.59081e-05,1.44616e+07
8.90215e-31,6.73415e-05,1.39305e+07
8.90215e-31,8.11131e-05,1.32527e+07
8.90215e-31,9.77010e-05,1.24402e+07
8.90215e-31,1.17681e-04,1.15215e+07
8.90215e-31,1.41747e-04,1.05305e+07
8.90215e-31,1.70735e-04,9.50695e+06
8.90215e-31,2.05651e-04,8.48526e+06
8.90215e-31,2.47708e-04,7.49598e+06
8.90215e-31,2.98365e-04,6.56210e+06
8.90215e-31,3.59381e-04,5.69798e+06
8.90215e-31,4.32876e-04,4.91395e+06
8.90215e-31,5.21401e-04,4.21233e+06
8.90215e-31,6.28029e-04,3.59271e+06
8.90215e-31,7.56463e-04,3.05095e+06
8.90215e-31,9.11163e-04,2.58138e+06
8.90215e-31,1.09750e-03,2.17745e+06
8.90215e-31,1.32194e-03,1.83183e+06
8.90215e-31,1.59228e-03,1.53769e+06
8.90215e-31,1.91791e-03,1.28841e+06
8.90215e-31,2.31013e-03,1.07789e+06
8.90215e-31,2.78256e-03,9.00609e+05
8.90215e-31,3.35160e-03,7.51681e+05
8.90215e-31,4.03702e-03,6.26820e+05
8.90215e-31,4.86260e-03,5.22311e+05
8.90215e-31,5.85702e-03,4.34957e+05
8.90215e-31,7.05480e-03,3.62026e+05
8.90215e-31,8.49753e-03,3.01195e+05
8.90215e-31,1.02353e-02,2.50495e+05
8.90215e-31,1.23285e-02,2.08268e+05
8.90215e-31,1.48497e-02,1.73117e+05
8.90215e-31,1.78865e-02,1.43869e+05
8.90215e-31,2.15443e-02,1.19542e+05
8.90215e-31,2.59502e-02,9.93149e+04
8.90215e-31,3.12572e-02,8.25004e+04
8.90215e-31,3.76494e-02,6.85260e+04
8.90215e-31,4.53488e-02,5.69140e+04
8.90215e-31,5.46228e-02,4.72666e+04
8.90215e-31,6.57933e-02,3.92523e+04
8.90215e-31,7.92483e-02,3.25953e+04
8.90215e-31,9.54548e-02,2.70663e+04
8.90215e-31,1.14976e-01,2.24744e+04
8.90215e-31,1.38489e-01,1.86611e+04
8.90215e-31,1.66810e-01,1.54944e+04
8.90215e-31,2.00923e-01,1.28649e+04
8.90215e-31,2.42013e-01,1.06815e+04
8.90215e-31,2.91505e-01,8.86849e+03
8.90215e-31,3.51119e-01,7.36315e+03
8.90215e-31,4.22924e-01,6.11328e+03
8.90215e-31,5.09414e-01,5.07553e+03
8.90215e-31,6.13591e-01,4.21392e+03
8.90215e-31,7.39072e-01,3.49855e+03
8.90215e-31,8.90215e-01,2.90462e+03
8.90215e-31,1.07227e+00,2.41151e+03
8.90215e-31,1.29155e+00,2.00210e+03
8.90215e-31,1.55568e+00,1.66220e+03
8.90215e-31,1.87382e+00,1.38000e+03
8.90215e-31,2.25702e+00,1.14571e+03
8.90215e-31,2.71859e+00,9.51195e+02
8.90215e-31,3.27455e+00,7.89704e+02
8.90215e-31,3.94421e+00,6.55629e+02
8.90215e-31,4.75081e+00,5.44317e+02
8.90215e-31,5.72237e+00,4.51903e+02
8.90215e-31,6.89261e+00,3.75178e+02
8.90215e-31,8.30218e+00,3.11480e+02
8.90215e-31,1.00000e+01,2.58597e+02
7.92483e-31,1.00000e-07,1.84799e+07
7.92483e-31,1.20450e-07,1.84799e+07
7.92483e-31,1.45083e-07,1.84799e+07
7.92483e-31,1.74753e-07,1.84799e+07
7.92483e-31,2.10490e-07,1.84799e+07
7.92483e-31,2.53536e-07,1.84799e+07
7.92483e-31,3.05386e-07,1.84799e+07
7.92483e-31,3.67838e-07,1.84799e+07
7.92483e-31,4.43062e-07,1.84799e+07
7.92483e-31,5.33670e-07,1.84799e+07
7.92483e-31,6.42807e-07,1.84799e+07
7.92483e-31,7.74264e-07,1.84799e+07
7.92483e-31,9.32603e-07,1.84799e+07
7.92483e-31,1.12332e-06,1.84799e+07
7.92483e-31,1.35305e-06,1.84799e+07
7.92483e-31,1.62975e-06,1.84799e+07
7.92483e-31,1.96304e-06,1.84799e+07
7.92483e-31,2.36449e-06,1.84799e+07
7.92483e-31,2.84804e-06,1.84799e+07
7.92483e-31,3.43047e-06,1.84799e+07
7.92483e-31,4.13201e-06,1.84799e+07
7.92483e-31,4.97702e-06,1.84799e+07
7.92483e-31,5.99484e-06,1.84799e+07
7.92483e-31,7.22081e-06,1.84799e+07
7.92483e-31,8.69749e-06,1.84799e+07
7.92483e-31,1.04762e-05,1.84797e+07
7.92483e-31,1.26186e-05,1.84791e+07
7.92483e-31,1.51991e-05,1.84767e+07
7.92483e-31,1.83074e-05,1.84693e+07
7.92483e-31,2.20513e-05,1.84497e+07
7.92483e-31,2.65609e-05,1.84039e+07
7.92483e-31,3.19927e-05,1.83094e+07
7.92483e-31,3.85353e-05,1.81348e+07
7.92483e-31,4.64159e-05,1.78446e+07
7.92483e-31,5.59081e-05,1.74043e+07
7.92483e-31,6.73415e-05,1.67916e+07
7.92483e-31,8.11131e-05,1.60015e+07
7.92483e-31,9.77010e-05,1.50467e+07
7.92483e-31,1.17681e-04,1.39595e+07
7.92483e-31,1.41747e-04,1.27799e+07
7.92483e-31,1.70735e-04,1.15558e+07
7.92483e-31,2.05651e-04,1.03281e+07
7.92483e-31,2.47708e-04,9.13606e+06
7.92483e-31,2.98365e-04,8.00645e+06
7.92483e-31,3.59381e-04,6.95885e+06
7.92483e-31,4.32876e-04,6.00633e+06
7.92483e-31,5.21401e-04,5.15291e+06
7.92483e-31,6.28029e-04,4.39770e+06
7.92483e-31,7.56463e-04,3.73649e+06
7.92483e-31,9.11163e-04,3.16279e+06
7.92483e-31,1.09750e-03,2.66869e+06
7.92483e-31,1.32194e-03,2.24578e+06
7.92483e-31,1.59228e-03,1.88566e+06
7.92483e-31,1.91791e-03,1.58032e+06
7.92483e-31,2.31013e-03,1.32233e+06
7.92483e-31,2.78256e-03,1.10498e+06
7.92483e-31,3.35160e-03,9.22373e+05
7.92483e-31,4.03702e-03,7.69240e+05
7.92483e-31,4.86260e-03,6.41041e+05
7.92483e-31,5.85702e-03,5.33869e+05
7.92483e-31,7.05480e-03,4.44380e+05
7.92483e-31,8.49753e-03,3.69729e+05
7.92483e-31,1.02353e-02,3.07507e+05
7.92483e-31,1.23285e-02,2.55678e+05
7.92483e-31,1.48497e-02,2.12531e+05
7.92483e-31,1.78865e-02,1.76629e+05
7.92483e-31,2.15443e-02,1.46765e+05
7.92483e-31,2.59502e-02,1.21934e+05
7.92483e-31,3.12572e-02,1.01291e+05
7.92483e-31,3.76494e-02,8.41347e+04
7.92483e-31,4.53488e-02,6.98785e+04
7.92483e-31,5.46228e-02,5.80339e+04
7.92483e-31,6.57933e-02,4.81942e+04
7.92483e-31,7.92483e-02,4.00210e+04
7.92483e-31,9.54548e-02,3.32326e+04
7.92483e-31,1.14976e-01,2.75947e+04
7.92483e-31,1.38489e-01,2.29126e+04
7.92483e-31,1.66810e-01,1.90246e+04
7.92483e-31,2.00923e-01,1.57960e+04
7.92483e-31,2.42013e-01,1.31151e+04
7.92483e-31,2.91505e-01,1.08891e+04
7.92483e-31,3.51119e-01,9.04077e+03
7.92483e-31,4.22924e-01,7.50613e+03
7.92483e-31,5.09414e-01,6.23195e+03
7.92483e-31,6.13591e-01,5.17403e+03
7.92483e-31,7.39072e-01,4.29568e+03
7.92483e-31,8.90215e-01,3.56642e+03
7.92483e-31,1.07227e+00,2.96096e+03
7.92483e-31,1.29155e+00,2.45827e+03
7.92483e-31,1.55568e+00,2.04093e+03
7.92483e-31,1.87382e+00,1.69443e+03
7.92483e-31,2.25702e+00,1.40676e+03
7.92483e-31,2.71859e+00,1.16792e+03
7.92483e-31,3.27455e+00,9.69634e+02
7.92483e-31,3.94421e+00,8.05011e+02
7.92483e-31,4.75081e+00,6.68337e+02
7.92483e-31,5.72237e+00,5.54867e+02
7.92483e-31,6.89261e+00,4.60662e+02
7.92483e-31,8.30218e+00,3.82450e+02
7.92483e-31,1.00000e+01,3.17517e+02
7.05480e-31,1.00000e-07,2.15828e+07
7.05480e-31,1.20450e-07,2.15828e+07
7.05480e-31,1.45083e-07,2.15828e+07
7.05480e-31,1.74753e-07,2.15828e+07
7.05480e-31,2.10490e-07,2.15828e+07
7.05480e-31,2.53536e-07,2.15828e+07
7.05480e-31,3.05386e-07,2.15828e+07
7.05480e-31,3.67838e-07,2.15828e+07
7.05480e-31,4.43062e-07,2.15828e+07
7.05480e-31,5.33670e-07,2.15828e+07
7.05480e-31,6.42807e-07,2.15828e+07
7.05480e-31,7.74264e-07,2.15828e+07
7.05480e-31,9.32603e-07,2.15828e+07
7.05480e-31,1.12332e-06,2.15828e+07
7.05480e-31,1.35305e-06,2.15828e+07
7.05480e-31,1.62975e-06,2.15828e+07
7.05480e-31,1.96304e-06,2.15828e+07
7.05480e-31,2.36449e-06,2.15828e+07
7.05480e-31,2.84804e-06,2.15828e+07
7.05480e-31,3.43047e-06,2.15828e+07
7.05480e-31,4.13201e-06,2.15828e+07
7.05480e-31,4.97702e-06,2.15828e+07
7.05480e-31,5.99484e-06,2.15828e+07
7.05480e-31,7.22081e-06,2.15828e+07
7.05480e-31,8.69749e-06,2.15828e+07
7.05480e-31,1.04762e-05,2.15826e+07
7.05480e-31,1.26186e-05,2.15819e+07
7.05480e-31,1.51991e-05,2.15795e+07
7.05480e-31,1.83074e-05,2.15720e+07
7.05480e-31,2.20513e-05,2.15518e+07
7.05480e-31,2.65609e-05,2.15040e+07
7.05480e-31,3.19927e-05,2.14053e+07
7.05480e-31,3.85353e-05,2.12169e+07
7.05480e-31,4.64159e-05,2.09000e+07
7.05480e-31,5.59081e-05,2.04107e+07
7.05480e-31,6.73415e-05,1.97253e+07
7.05480e-31,8.11131e-05,1.88315e+07
7.05480e-31,9.77010e-05,1.77433e+07
7.05480e-31,1.17681e-04,1.64925e+07
7.05480e-31,1.41747e-04,1.51268e+07
7.05480e-31,1.70735e-04,1.37007e+07
7.05480e-31,2.05651e-04,1.22644e+07
7.05480e-31,2.47708e-04,1.08630e+07
7.05480e-31,2.98365e-04,9.53220e+06
7.05480e-31,3.59381e-04,8.29473e+06
7.05480e-31,4.32876e-04,7.16617e+06
7.05480e-31,5.21401e-04,6.15260e+06
7.05480e-31,6.28029e-04,5.25431e+06
7.05480e-31,7.56463e-04,4.46687e+06
7.05480e-31,9.11163e-04,3.78285e+06
7.05480e-31,1.09750e-03,3.19320e+06
7.05480e-31,1.32194e-03,2.68809e+06
7.05480e-31,1.59228e-03,2.25770e+06
7.05480e-31,1.91791e-03,1.89256e+06
7.05480e-31,2.31013e-03,1.58393e+06
7.05480e-31,2.78256e-03,1.32385e+06
7.05480e-31,3.35160e-03,1.10522e+06
7.05480e-31,4.03702e-03,9.21841e+05
7.05480e-31,4.86260e-03,7.68286e+05
7.05480e-31,5.85702e-03,6.39890e+05
7.05480e-31,7.05480e-03,5.32665e+05
7.05480e-31,8.49753e-03,4.43209e+05
7.05480e-31,1.02353e-02,3.68637e+05
7.05480e-31,1.23285e-02,3.06517e+05
7.05480e-31,1.48497e-02,2.54799e+05
7.05480e-31,1.78865e-02,2.11762e+05
7.05480e-31,2.15443e-02,1.75963e+05
7.05480e-31,2.59502e-02,1.46194e+05
7.05480e-31,3.12572e-02,1.21446e+05
7.05480e-31,3.76494e-02,1.00877e+05
7.05480e-31,4.53488e-02,8.37848e+04
7.05480e-31,5.46228e-02,6.95837e+04
7.05480e-31,6.57933e-02,5.77862e+04
7.05480e-31,7.92483e-02,4.79865e+04
7.05480e-31,9.54548e-02,3.98472e+04
7.05480e-31,1.14976e-01,3.30872e+04
7.05480e-31,1.38489e-01,2.74734e+04
7.05480e-31,1.66810e-01,2.28115e+04
7.05480e-31,2.00923e-01,1.89403e+04
7.05480e-31,2.42013e-01,1.57258e+04
7.05480e-31,2.91505e-01,1.30566e+04
7.05480e-31,3.51119e-01,1.08404e+04
7.05480e-31,4.22924e-01,9.00033e+03
7.05480e-31,5.09414e-01,7.47251e+03
7.05480e-31,6.13591e-01,6.20400e+03
7.05480e-31,7.39072e-01,5.15080e+03
7.05480e-31,8.90215e-01,4.27638e+03
7.05480e-31,1.07227e+00,3.55038e+03
7.05480e-31,1.29155e+00,2.94763e+03
7.05480e-31,1.55568e+00,2.44721e+03
7.05480e-31,1.87382e+00,2.03174e+03
7.05480e-31,2.25702e+00,1.68680e+03
7.05480e-31,2.71859e+00,1.40042e+03
7.05480e-31,3.27455e+00,1.16266e+03
7.05480e-31,3.94421e+00,9.65264e+02
7.05480e-31,4.75081e+00,8.01382e+02
7.05480e-31,5.72237e+00,6.65324e+02
7.05480e-31,6.89261e+00,5.52365e+02
7.05480e-31,8.30218e+00,4.58584e+02
7.05480e-31,1.00000e+01,3.80725e+02
6.28029e-31,1.00000e-07,2.46323e+07
6.28029e-31,1.20450e-07,2.46323e+07
6.28029e-31,1.45083e-07,2.46323e+07
6.28029e-31,1.74753e-07,2.46323e+07
6.28029e-31,2.10490e-07,2.46323e+07
6.28029e-31,2.53536e-07,2.46323e+07
6.28029e-31,3.05386e-07,2.46323e+07
6.28029e-31,3.67838e-07,2.46323e+07
6.28029e-31,4.43062e-07,2.46323e+07
6.28029e-31,5.33670e-07,2.46323e+07
6.28029e-31,6.42807e-07,2.46323e+07
6.28029e-31,7.74264e-07,2.46323e+07
6.28029e-31,9.32603e-07,2.46323e+07
6.28029e-31,1.12332e-06,2.46323e+07
6.28029e-31,1.35305e-06,2.46323e+07
6.28029e-31,1.62975e-06,2.46323e+07
6.28029e-31,1.96304e-06,2.46323e+07
6.28029e-31,2.36449e-06,2.46323e+07
6.28029e-31,2.84804e-06,2.46323e+07
6.28029e-31,3.43047e-06,2.46323e+07
6.28029e-31,4.13201e-06,2.46323e+07
6.28029e-31,4.97702e-06,2.46323e+07
6.28029e-31,5.99484e-06,2.46323e+07
6.28029e-31,7.22081e-06,2.46323e+07
6.28029e-31,8.69749e-06,2.46322e+07
6.28029e-31,1.04762e-05,2.46321e+07
6.28029e-31,1.26186e-05,2.46314e+07
6.28029e-31,1.51991e-05,2.46291e+07
6.28029e-31,1.83074e-05,2.46218e+07
6.28029e-31,2.20513e-05,2.46019e+07
6.28029e-31,2.65609e-05,2.45542e+07
6.28029e-31,3.19927e-05,2.44526e+07
6.28029e-31,3.85353e-05,2.42565e+07
6.28029e-31,4.64159e-05,2.39242e+07
6.28029e-31,5.59081e-05,2.34031e+07
6.28029e-31,6.73415e-05,2.26567e+07
6.28029e-31,8.11131e-05,2.16737e+07
6.28029e-31,9.77010e-05,2.04629e+07
6.28029e-31,1.17681e-04,1.90628e+07
6.28029e-31,1.41747e-04,1.75207e+07
6.28029e-31,1.70735e-04,1.59004e+07
6.28029e-31,2.05651e-04,1.42591e+07
6.28029e-31,2.47708e-04,1.26501e+07
6.28029e-31,2.98365e-04,1.11149e+07
6.28029e-31,3.59381e-04,9.68374e+06
6.28029e-31,4.32876e-04,8.37478e+06
6.28029e-31,5.21401e-04,7.19676e+06
6.28029e-31,6.28029e-04,6.15077e+06
6.28029e-31,7.56463e-04,5.23240e+06
6.28029e-31,9.11163e-04,4.43362e+06
6.28029e-31,1.09750e-03,3.74428e+06
6.28029e-31,1.32194e-03,3.15324e+06
6.28029e-31,1.59228e-03,2.64923e+06
6.28029e-31,1.91791e-03,2.22142e+06
6.28029e-31,2.31013e-03,1.85956e+06
6.28029e-31,2.78256e-03,1.55452e+06
6.28029e-31,3.35160e-03,1.29801e+06
6.28029e-31,4.03702e-03,1.08279e+06
6.28029e-31,4.86260e-03,9.02523e+05
6.28029e-31,5.85702e-03,7.51766e+05
6.28029e-31,7.05480e-03,6.25844e+05
6.28029e-31,8.49753e-03,5.20772e+05
6.28029e-31,1.02353e-02,4.33168e+05
6.28029e-31,1.23285e-02,3.60190e+05
6.28029e-31,1.48497e-02,2.99427e+05
6.28029e-31,1.78865e-02,2.48860e+05
6.28029e-31,2.15443e-02,2.06794e+05
6.28029e-31,2.59502e-02,1.71813e+05
6.28029e-31,3.12572e-02,1.42731e+05
6.28029e-31,3.76494e-02,1.18559e+05
6.28029e-31,4.53488e-02,9.84717e+04
6.28029e-31,5.46228e-02,8.17820e+04
6.28029e-31,6.57933e-02,6.79170e+04
6.28029e-31,7.92483e-02,5.63997e+04
6.28029e-31,9.54548e-02,4.68336e+04
6.28029e-31,1.14976e-01,3.88886e+04
6.28029e-31,1.38489e-01,3.22906e+04
6.28029e-31,1.66810e-01,2.68113e+04
6.28029e-31,2.00923e-01,2.22614e+04
6.28029e-31,2.42013e-01,1.84833e+04
6.28029e-31,2.91505e-01,1.53462e+04
6.28029e-31,3.51119e-01,1.27414e+04
6.28029e-31,4.22924e-01,1.05786e+04
6.28029e-31,5.09414e-01,8.78286e+03
6.28029e-31,6.13591e-01,7.29192e+03
6.28029e-31,7.39072e-01,6.05404e+03
6.28029e-31,8.90215e-01,5.02628e+03
6.28029e-31,1.07227e+00,4.17298e+03
6.28029e-31,1.29155e+00,3.46453e+03
6.28029e-31,1.55568e+00,2.87635e+03
6.28029e-31,1.87382e+00,2.38802e+03
6.28029e-31,2.25702e+00,1.98260e+03
6.28029e-31,2.71859e+00,1.64600e+03
6.28029e-31,3.27455e+00,1.36654e+03
6.28029e-31,3.94421e+00,1.13453e+03
6.28029e-31,4.75081e+00,9.41915e+02
6.28029e-31,5.72237e+00,7.81997e+02
6.28029e-31,6.89261e+00,6.49229e+02
6.28029e-31,8.30218e+00,5.39003e+02
6.28029e-31,1.00000e+01,4.47491e+02
5.59081e-31,1.00000e-07,2.75476e+07
5.59081e-31,1.20450e-07,2.75476e+07
5.59081e-31,1.45083e-07,2.75476e+07
5.59081e-31,1.74753e-07,2.75476e+07
5.59081e-31,2.10490e-07,2.75476e+07
5.59081e-31,2.53536e-07,2.75476e+07
5.59081e-31,3.05386e-07,2.75476e+07
5.59081e-31,3.67838e-07,2.75476e+07
5.59081e-31,4.43062e-07,2.75476e+07
5.59081e-31,5.33670e-07,2.75476e+07
5.59081e-31,6.42807e-07,2.75476e+07
5.59081e-31,7.74264e-07,2.75476e+07
5.59081e-31,9.32603e-07,2.75476e+07
5.59081e-31,1.12332e-06,2.75476e+07
5.59081e-31,1.35305e-06,2.75476e+07
5.59081e-31,1.62975e-06,2.75476e+07
5.59081e-31,1.96304e-06,2.75476e+07
5.59081e-31,2.36449e-06,2.75476e+07
5.59081e-31,2.84804e-06,2.75476e+07
5.59081e-31,3.43047e-06,2.75476e+07
5.59081e-31,4.13201e-06,2.75476e+07
5.59081e-31,4.97702e-06,2.75476e+07
5.59081e-31,5.99484e-06,2.75476e+07
5.59081e-31,7.22081e-06,2.75476e+07
5.59081e-31,8.69749e-06,2.75476e+07
5.59081e-31,1.04762e-05,2.75475e+07
5.59081e-31,1.26186e-05,2.75469e+07
5.59081e-31,1.51991e-05,2.75448e+07
5.59081e-31,1.83074e-05,2.75382e+07
5.59081e-31,2.20513e-05,2.75199e+07
5.59081e-31,2.65609e-05,2.74741e+07
5.59081e-31,3.19927e-05,2.73765e+07
5.59081e-31,3.85353e-05,2.71840e+07
5.59081e-31,4.64159e-05,2.68449e+07
5.59081e-31,5.59081e-05,2.63033e+07
5.59081e-31,6.73415e-05,2.55196e+07
5.59081e-31,8.11131e-05,2.44708e+07
5.59081e-31,9.77010e-05,2.31621e+07
5.59081e-31,1.17681e-04,2.16278e+07
5.59081e-31,1.41747e-04,1.99259e+07
5.59081e-31,1.70735e-04,1.81215e+07
5.59081e-31,2.05651e-04,1.62829e+07
5.59081e-31,2.47708e-04,1.44717e+07
5.59081e-31,2.98365e-04,1.27359e+07
5.59081e-31,3.59381e-04,1.11115e+07
5.59081e-31,4.32876e-04,9.62121e+06
5.59081e-31,5.21401e-04,8.27649e+06
5.59081e-31,6.28029e-04,7.07988e+06
5.59081e-31,7.56463e-04,6.02747e+06
5.59081e-31,9.11163e-04,5.11060e+06
5.59081e-31,1.09750e-03,4.31834e+06
5.59081e-31,1.32194e-03,3.63835e+06
5.59081e-31,1.59228e-03,3.05798e+06
5.59081e-31,1.91791e-03,2.56495e+06
5.59081e-31,2.31013e-03,2.14774e+06
5.59081e-31,2.78256e-03,1.79582e+06
5.59081e-31,3.35160e-03,1.49972e+06
5.59081e-31,4.03702e-03,1.25125e+06
5.59081e-31,4.86260e-03,1.04311e+06
5.59081e-31,5.85702e-03,8.68967e+05
5.59081e-31,7.05480e-03,7.23478e+05
5.59081e-31,8.49753e-03,6.02060e+05
5.59081e-31,1.02353e-02,5.00819e+05
5.59081e-31,1.23285e-02,4.16465e+05
5.59081e-31,1.48497e-02,3.46224e+05
5.59081e-31,1.78865e-02,2.87763e+05
5.59081e-31,2.15443e-02,2.39129e+05
5.59081e-31,2.59502e-02,1.98683e+05
5.59081e-31,3.12572e-02,1.65056e+05
5.59081e-31,3.76494e-02,1.37105e+05
5.59081e-31,4.53488e-02,1.13878e+05
5.59081e-31,5.46228e-02,9.45780e+04
5.59081e-31,6.57933e-02,7.85443e+04
5.59081e-31,7.92483e-02,6.52252e+04
5.59081e-31,9.54548e-02,5.41625e+04
5.59081e-31,1.14976e-01,4.49746e+04
5.59081e-31,1.38489e-01,3.73441e+04
5.59081e-31,1.66810e-01,3.10074e+04
5.59081e-31,2.00923e-01,2.57455e+04
5.59081e-31,2.42013e-01,2.13761e+04
5.59081e-31,2.91505e-01,1.77481e+04
5.59081e-31,3.51119e-01,1.47356e+04
5.59081e-31,4.22924e-01,1.22343e+04
